main,probe,move,version,SP,numInsertions,trialsToRun,stopError,alpha,beta,queryPercentage,deletePercentage,randomSeed,nthreads,HashAttempts,InitSize,cooloff,enfTemp,tempvar,lines,Milliseconds-Min,Milliseconds-Max,Milliseconds-Range,Milliseconds-Avg,Milliseconds-Median,Milliseconds-SD,Milliseconds-TMin,Milliseconds-TMax,Milliseconds-TRange,Milliseconds-TAvg,Milliseconds-TMedian,Milliseconds-TSD,Memusage-Min,Memusage-Max,Memusage-Range,Memusage-Avg,Memusage-Median,Memusage-SD,Barrier Gap-Max->Min,Barrier Gap-Max->Median
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427287,64,1,16777216,0,0,1.100000,1.000000,196.758756,226.697514,29.938758,207.192745,203.552196,8.757807,200.126361,216.106986,15.980625,206.058898,203.552196,5.781466,0.054382,0.054448,0.000067,0.054410,0.054441,0.000022,0.993389,0.903303
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427361,64,2,16777216,0,0,1.100000,1.000000,246.950353,278.446287,31.495934,259.277369,260.105343,8.396894,248.959783,263.977034,15.017251,258.422131,260.105343,4.741099,0.126887,0.127023,0.000137,0.126943,0.126929,0.000040,0.999438,0.878068
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427434,64,1,16777216,0,0,1.100000,2.000000,192.822124,217.884729,25.062605,203.057298,200.096289,8.571084,194.786989,214.767017,19.980028,202.483265,200.096289,7.136063,0.054422,0.127057,0.072635,0.119719,0.126964,0.021766,0.999583,0.907249
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427507,64,2,16777216,0,0,1.100000,2.000000,228.607443,268.677270,40.069827,238.964401,237.247950,10.952864,228.902385,241.652365,12.749980,236.544912,237.247950,4.509709,0.126943,0.381168,0.254225,0.355564,0.380987,0.076207,0.999868,0.943876
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427578,64,1,262144,0,0,1.100000,0.500000,414.171119,528.665194,114.494075,438.517594,426.657486,32.291398,417.278978,451.679086,34.400108,430.292453,426.657486,12.076731,0.191915,0.192077,0.000163,0.191979,0.191938,0.000053,0.999866,0.846070
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427653,64,2,262144,0,0,1.100000,0.500000,567.870004,631.497476,63.627472,592.382401,590.117811,17.674950,578.485296,605.696248,27.210952,590.557067,590.117811,10.991686,0.386840,0.387226,0.000386,0.386998,0.386964,0.000109,0.999881,0.844119
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427728,64,1,262144,0,0,1.100000,1.000000,517.533725,624.298057,106.764332,550.261109,533.691267,35.148904,518.965338,592.937000,73.971662,545.097414,533.691267,26.430553,0.191844,0.192035,0.000191,0.191939,0.191972,0.000057,0.999868,0.935991
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427803,64,2,262144,0,0,1.100000,1.000000,762.727904,827.799335,65.071431,799.867314,800.407560,20.012470,780.665023,827.311170,46.646147,801.018237,800.407560,15.144550,0.386768,0.387109,0.000341,0.386946,0.386892,0.000098,0.999550,0.862155
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427880,64,1,262144,0,0,1.100000,2.000000,717.271953,791.254811,73.982858,748.536188,739.658854,22.523326,729.629029,775.821478,46.192449,747.104390,739.658854,16.786410,0.386713,0.387173,0.000460,0.386998,0.387129,0.000147,0.999850,0.905009
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570427957,64,2,262144,0,0,1.100000,2.000000,1135.930058,1331.953445,196.023387,1196.172571,1197.903502,52.966777,1143.553776,1212.338734,68.784958,1186.730276,1197.903502,25.680569,0.386758,0.387231,0.000473,0.386998,0.387230,0.000160,0.999837,0.875122
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570428094,1,2,67108864,0,0,1.100000,1.000000,15107.794556,15131.253868,23.459312,15116.420570,15114.026778,6.977663,15110.553806,15123.770573,13.216767,15115.644660,15114.026778,4.842864,0.062640,0.134233,0.071593,0.084118,0.062640,0.032807,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570428390,1,2,16777216,0,0,1.100000,1.000000,18437.085407,18474.188974,37.103567,18452.418683,18451.424900,10.192331,18442.865598,18462.168132,19.302534,18451.614056,18451.424900,6.369869,0.121235,0.121242,0.000007,0.121239,0.121238,0.000002,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570428725,1,2,262144,0,0,1.100000,1.000000,33298.341385,33599.433409,301.092024,33541.607615,33573.717579,87.430676,33482.357808,33597.578100,115.220292,33564.787669,33573.717579,34.677858,0.117506,0.235134,0.117627,0.176320,0.235133,0.058811,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570429219,1,2,67108864,0,0,1.100000,1.000000,10835.751618,10864.429684,28.678066,10852.143272,10854.256121,10.120990,10840.199891,10863.316486,23.116595,10852.656427,10854.256121,8.678966,0.067602,0.067638,0.000036,0.067614,0.067629,0.000010,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570429405,1,1,16777216,0,0,1.100000,1.000000,11865.660507,11907.409882,41.749375,11891.072263,11897.423989,13.730116,11871.951483,11902.444682,30.493199,11892.206530,11897.423989,10.966957,0.014903,0.014909,0.000006,0.014906,0.014908,0.000002,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570429611,1,2,16777216,0,0,1.100000,1.000000,15503.689980,15520.587855,16.897875,15511.999785,15511.620786,6.135208,15505.619248,15519.730853,14.111605,15511.965002,15511.620786,5.403590,0.126179,0.126223,0.000044,0.126210,0.126221,0.000012,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570429840,1,1,262144,0,0,1.100000,1.000000,21120.456490,21304.922212,184.465722,21216.632938,21209.246771,53.044701,21171.533789,21289.892978,118.359189,21217.618835,21209.246771,37.223518,0.014791,0.029592,0.014801,0.023669,0.022192,0.007248,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570430134,1,2,262144,0,0,1.100000,1.000000,27563.068678,28012.417524,449.348846,27940.851666,27988.195501,129.707472,27894.644049,28000.997908,106.353859,27979.128807,27988.195501,32.934608,0.118442,0.237120,0.118679,0.225234,0.237098,0.035598,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570430486,1,1,67108864,0,0,1.100000,1.000000,6734.025840,6766.162193,32.136353,6745.942026,6744.540885,7.958617,6739.341086,6749.301675,9.960589,6744.904028,6744.540885,3.039853,0.006346,0.006351,0.000005,0.006348,0.006346,0.000002,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570430632,1,2,67108864,0,0,1.100000,1.000000,6571.892002,6581.102854,9.210852,6575.124075,6574.891615,2.368825,6572.664618,6576.578697,3.914079,6574.780737,6574.891615,1.059372,0.031713,0.031766,0.000053,0.031739,0.031748,0.000015,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570430770,1,1,16777216,0,0,1.100000,1.000000,6874.289632,6882.676939,8.387307,6877.777663,6877.368304,2.338873,6874.499297,6879.734579,5.235282,6877.601257,6877.368304,1.511831,0.012282,0.012292,0.000010,0.012286,0.012285,0.000003,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570430914,1,2,16777216,0,0,1.100000,1.000000,7202.459213,7211.916318,9.457105,7206.023493,7205.498226,2.641281,7203.767305,7208.168320,4.401015,7205.732425,7205.498226,1.645312,0.054358,0.054431,0.000073,0.054402,0.054389,0.000021,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570431057,1,1,262144,0,0,1.100000,1.000000,13355.415444,13512.527790,157.112346,13473.526531,13483.390081,41.241746,13468.586889,13496.174144,27.587255,13483.415259,13483.390081,9.715924,0.023816,0.023838,0.000022,0.023829,0.023824,0.000007,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570431264,1,2,262144,0,0,1.100000,1.000000,16246.751377,16305.226993,58.475616,16286.190453,16290.385703,15.781125,16277.037838,16302.377547,25.339709,16288.740770,16290.385703,8.066718,0.191870,0.192096,0.000225,0.191949,0.191991,0.000076,0.000000,0.000000
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570431547,8,2,67108864,0,0,1.100000,1.000000,2466.903607,2592.205655,125.302048,2493.216278,2478.632331,34.876548,2471.466185,2500.988805,29.522620,2484.131689,2478.632331,11.248582,0.062640,0.134229,0.071589,0.098434,0.098435,0.035793,0.999893,0.546985
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570431703,8,2,16777216,0,0,1.100000,1.000000,3195.158735,3313.866851,118.708116,3233.348654,3223.517746,31.399200,3208.280659,3255.033547,46.752888,3228.057619,3223.517746,14.549431,0.121237,0.121241,0.000004,0.121239,0.121239,0.000001,0.999873,0.582503
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570431866,8,2,262144,0,0,1.100000,1.000000,5843.831852,5961.129774,117.297922,5908.496436,5909.785871,35.621638,5870.941192,5957.622688,86.681496,5910.000341,5909.785871,26.737475,0.117507,0.235136,0.117629,0.211607,0.235130,0.047049,0.999898,0.491433
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432001,8,1,67108864,0,0,1.100000,1.000000,1551.906902,1625.660175,73.753273,1593.324654,1590.598851,28.042673,1556.330440,1624.055410,67.724970,1594.459932,1590.598851,25.230409,0.015266,0.015272,0.000007,0.015268,0.015268,0.000002,0.999915,0.707762
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432113,8,2,67108864,0,0,1.100000,1.000000,1804.976679,1876.666005,71.689326,1840.037871,1828.621245,23.063157,1824.440859,1876.246771,51.805912,1839.842003,1828.621245,18.533341,0.067606,0.067628,0.000022,0.067616,0.067619,0.000006,0.999911,0.807809
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432211,8,1,16777216,0,0,1.100000,1.000000,1969.265852,2062.088669,92.822817,2013.127114,2012.338379,29.640770,1977.668253,2059.904647,82.236394,2012.489578,2012.338379,23.615293,0.014903,0.030045,0.015142,0.016421,0.014907,0.004541,0.999904,0.693469
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432322,8,2,16777216,0,0,1.100000,1.000000,2696.557187,2829.474158,132.916971,2748.650484,2744.090245,41.687614,2705.065650,2801.525489,96.459839,2745.059187,2744.090245,31.680464,0.126197,0.126248,0.000051,0.126218,0.126208,0.000016,0.999950,0.873009
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432425,8,1,262144,0,0,1.100000,1.000000,3756.786330,3808.516315,51.729985,3778.199395,3778.761000,15.936121,3761.147830,3791.384639,30.236809,3777.086413,3778.761000,12.000285,0.014789,0.029595,0.014806,0.026630,0.029592,0.005919,0.999932,0.846858
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570432548,8,2,262144,0,0,1.100000,1.000000,4916.850457,5062.477578,145.627121,4984.976293,4982.534125,47.379601,4927.617624,5043.348009,115.730385,4983.804363,4982.534125,38.388963,0.118432,0.237139,0.118707,0.213373,0.237099,0.047463,0.999892,0.518269
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570432671,8,1,67108864,0,0,1.100000,1.000000,1131.857236,1214.043477,82.186241,1162.877573,1156.404619,21.526300,1146.756356,1179.269961,32.513605,1160.359377,1156.404619,11.196396,0.006344,0.006351,0.000007,0.006347,0.006348,0.000002,0.999889,0.676475
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570432765,8,2,67108864,0,0,1.100000,1.000000,1128.590834,1222.398121,93.807287,1176.963664,1184.260388,31.628340,1139.303570,1215.244364,75.940794,1177.330961,1184.260388,26.453306,0.013602,0.031761,0.018160,0.029929,0.031748,0.005442,0.999909,0.780722
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570432851,8,1,16777216,0,0,1.100000,1.000000,1214.456351,1289.455354,74.999003,1238.844235,1236.156280,22.234738,1214.466240,1261.535284,47.069044,1235.566331,1236.156280,14.584343,0.012279,0.012288,0.000010,0.012284,0.012282,0.000003,0.999916,0.598219
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570432940,8,2,16777216,0,0,1.100000,1.000000,1263.225227,1379.682474,116.457247,1332.667314,1345.851698,37.887857,1271.178696,1364.303498,93.124802,1335.470680,1345.851698,30.123491,0.054390,0.054451,0.000061,0.054413,0.054412,0.000019,0.999919,0.601626
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570433025,8,1,262144,0,0,1.100000,1.000000,2403.839245,2524.806191,120.966946,2449.281822,2444.162068,31.262332,2422.920728,2474.074269,51.153541,2445.521598,2444.162068,15.375555,0.011910,0.023840,0.011930,0.022636,0.023818,0.003575,0.999961,0.832194
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570433124,8,2,262144,0,0,1.100000,1.000000,2901.661636,3001.829270,100.167634,2948.703213,2949.495744,29.432986,2916.437094,2988.298343,71.861249,2947.942652,2949.495744,21.281128,0.191878,0.192126,0.000249,0.191968,0.191946,0.000080,0.999875,0.820073
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570433273,16,2,67108864,0,0,1.100000,1.000000,1280.774205,1318.104166,37.329961,1295.135814,1293.698181,11.599929,1282.030636,1311.243905,29.213269,1294.059972,1293.698181,8.678443,0.062639,0.134231,0.071592,0.076958,0.098435,0.028636,0.999739,0.746554
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570433417,16,2,16777216,0,0,1.100000,1.000000,1649.924674,1754.283514,104.358840,1678.667496,1671.657246,29.436019,1652.940917,1693.746286,40.805369,1672.808347,1671.657246,15.191375,0.121235,0.121241,0.000006,0.121238,0.121238,0.000002,0.999858,0.793306
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570433512,16,1,262144,0,0,1.100000,1.000000,2350.722592,2407.544865,56.822273,2377.275069,2371.377536,19.773024,2357.590446,2406.349064,48.758618,2376.810404,2371.377536,16.906740,0.029365,0.029367,0.000002,0.029366,0.029366,0.000000,0.999905,0.750521
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570433633,16,2,262144,0,0,1.100000,1.000000,3070.598029,3225.222218,154.624189,3149.496173,3153.525139,46.424785,3097.569898,3187.644578,90.074680,3149.892685,3153.525139,34.626576,0.117508,0.235134,0.117627,0.211607,0.235132,0.047049,0.999855,0.804545
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570433790,16,2,67108864,0,0,1.100000,1.000000,954.852897,998.970203,44.117306,980.455908,980.973107,15.563371,956.671010,997.209545,40.538535,981.341997,980.973107,13.311699,0.067595,0.067623,0.000029,0.067614,0.067617,0.000008,0.999862,0.844248
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570433879,16,1,16777216,0,0,1.100000,1.000000,1041.839542,1097.221365,55.381823,1064.638051,1059.754693,17.943716,1045.919536,1088.467763,42.548227,1063.414950,1059.754693,14.258143,0.014904,0.014909,0.000005,0.014907,0.014906,0.000001,0.999755,0.720733
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570433982,16,2,16777216,0,0,1.100000,1.000000,1411.948562,1439.393419,27.444857,1427.692374,1427.521289,8.645620,1417.797421,1436.975830,19.178409,1428.197720,1427.521289,6.714186,0.126194,0.126262,0.000068,0.126220,0.126227,0.000018,0.999859,0.760900
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570434072,16,1,262144,0,0,1.100000,1.000000,1940.328281,2026.864263,86.535982,1963.420352,1953.528861,24.055461,1946.480229,1982.396017,35.915788,1958.376372,1953.528861,11.317820,0.014796,0.029592,0.014797,0.028109,0.029591,0.004438,0.999853,0.749870
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570434176,16,2,262144,0,0,1.100000,1.000000,2606.178669,2707.284521,101.105852,2659.352014,2657.525638,30.803715,2628.024847,2691.645458,63.620611,2660.007119,2657.525638,23.346106,0.118430,0.237133,0.118703,0.225220,0.237085,0.035597,0.999843,0.470795
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434276,16,1,67108864,0,0,1.100000,1.000000,594.531727,650.734422,56.202695,615.708761,611.736157,16.566187,604.433567,642.607368,38.173801,613.977682,611.736157,11.429943,0.006345,0.006351,0.000006,0.006348,0.006350,0.000002,0.999692,0.717496
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434364,16,2,67108864,0,0,1.100000,1.000000,586.488218,641.133811,54.645593,619.181721,620.033626,15.851149,605.475051,635.551380,30.076329,620.524397,620.033626,10.882368,0.031717,0.031754,0.000037,0.031740,0.031744,0.000012,0.999869,0.877047
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434445,16,1,16777216,0,0,1.100000,1.000000,637.402821,679.760426,42.357605,659.419263,658.999294,15.065377,638.539324,678.854965,40.315641,659.628673,658.999294,13.090160,0.006050,0.012294,0.006244,0.011663,0.009165,0.001871,0.999907,0.948797
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434529,16,2,16777216,0,0,1.100000,1.000000,683.079154,732.671543,49.592389,699.010408,694.367957,14.461773,685.677892,713.584116,27.906224,696.794173,694.367957,9.119063,0.054373,0.054434,0.000061,0.054409,0.054388,0.000020,0.999927,0.877621
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434608,16,1,262144,0,0,1.100000,1.000000,1266.773115,1343.971183,77.198068,1299.885915,1295.869206,21.131077,1283.078528,1324.163076,41.084548,1298.514356,1295.869206,13.276889,0.011914,0.023845,0.011931,0.022638,0.017868,0.003575,0.999827,0.830926
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570434695,16,2,262144,0,0,1.100000,1.000000,1549.463825,1638.434333,88.970508,1585.763229,1589.046013,26.460069,1549.765801,1607.989961,58.224160,1583.716766,1589.046013,18.960341,0.191897,0.192155,0.000258,0.191973,0.191910,0.000071,0.999888,0.789199
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570434830,32,2,67108864,0,0,1.100000,1.000000,672.053376,711.865177,39.811801,683.294561,679.843871,11.334699,675.054183,696.406717,21.352534,681.128383,679.843871,6.170201,0.062639,0.134230,0.071591,0.084117,0.134228,0.032806,0.999489,0.795207
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570434966,32,2,16777216,0,0,1.100000,1.000000,878.502810,944.708916,66.206106,901.703491,893.185411,19.502590,884.077571,923.156157,39.078586,899.227898,893.185411,13.070691,0.121237,0.121244,0.000007,0.121240,0.121240,0.000002,0.998878,0.818973
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570435101,32,2,262144,0,0,1.100000,1.000000,1660.577301,1814.720968,154.143667,1726.104252,1719.309225,39.026683,1702.080232,1767.749810,65.669578,1723.218031,1719.309225,19.421232,0.117507,0.235134,0.117628,0.188082,0.176317,0.057623,0.999884,0.873006
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570435241,32,2,67108864,0,0,1.100000,1.000000,507.966559,544.404790,36.438231,521.877976,517.642080,12.570712,508.180306,538.876040,30.695734,520.801052,517.642080,10.428117,0.067608,0.067623,0.000015,0.067617,0.067615,0.000005,0.999877,0.813564
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570435324,32,1,16777216,0,0,1.100000,1.000000,570.629404,651.436610,80.807206,591.422473,581.801058,22.028170,577.426111,601.420375,23.994264,586.519840,581.801058,8.846381,0.014905,0.030053,0.015147,0.016422,0.022482,0.004543,0.999884,0.824675
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570435420,32,2,16777216,0,0,1.100000,1.000000,750.769625,792.248542,41.478917,767.172807,762.706027,13.940340,752.126241,783.537047,31.410806,766.088738,762.706027,11.380204,0.126195,0.126240,0.000045,0.126220,0.126234,0.000012,0.999896,0.823991
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570435501,32,1,262144,0,0,1.100000,1.000000,1051.915889,1163.750022,111.834133,1083.231738,1077.720322,29.915785,1060.673224,1093.534122,32.860898,1077.081434,1077.720322,12.160671,0.014793,0.029598,0.014805,0.025148,0.029589,0.006779,0.999886,0.862282
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570435596,32,2,262144,0,0,1.100000,1.000000,1426.695327,1538.305801,111.610474,1455.571512,1446.585302,30.787979,1434.166039,1479.443678,45.277639,1448.839250,1446.585302,13.405283,0.118434,0.237125,0.118691,0.201508,0.177772,0.054380,0.999874,0.861432
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570435683,32,1,67108864,0,0,1.100000,1.000000,318.674385,349.142308,30.467923,328.139253,322.566645,9.930231,319.244343,341.277894,22.033551,326.696980,322.566645,7.405586,0.003071,0.006351,0.003280,0.005693,0.006349,0.001310,0.993641,0.948531
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570435768,32,2,67108864,0,0,1.100000,1.000000,307.614305,336.894253,29.279948,324.069610,322.516390,8.513785,316.014792,333.731170,17.716378,324.523443,322.516390,5.999470,0.031731,0.031762,0.000031,0.031739,0.031755,0.000009,0.999902,0.878761
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570435844,32,1,16777216,0,0,1.100000,1.000000,343.045038,379.891561,36.846523,355.056433,350.448128,12.132236,343.696959,369.689569,25.992610,353.453467,350.448128,9.289095,0.006046,0.012294,0.006248,0.011664,0.012286,0.001873,0.999877,0.916638
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570435923,32,2,16777216,0,0,1.100000,1.000000,363.374507,409.137237,45.762730,375.478926,370.800928,12.994092,365.028588,384.944386,19.915798,372.784690,370.800928,6.623766,0.054384,0.054440,0.000056,0.054413,0.054417,0.000019,0.999873,0.834230
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570435997,32,1,262144,0,0,1.100000,1.000000,684.769093,755.127792,70.358699,715.178008,708.368953,21.011487,694.651541,745.146286,50.494745,713.985399,708.368953,15.340958,0.023809,0.047711,0.023902,0.026216,0.023816,0.007165,0.999882,0.827400
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570436076,32,2,262144,0,0,1.100000,1.000000,851.998826,914.566406,62.567580,888.773316,891.847717,22.250684,861.165579,914.565794,53.400215,890.145992,891.847717,19.099113,0.191807,0.192017,0.000210,0.191953,0.191917,0.000062,0.999905,0.862221
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570436202,64,2,67108864,0,0,1.100000,1.000000,358.805748,414.820129,56.014381,372.913658,367.507918,15.220031,364.146516,383.262372,19.115856,369.438838,367.507918,5.752315,0.062638,0.134233,0.071595,0.069800,0.062640,0.021478,0.999545,0.828725
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570436341,64,2,16777216,0,0,1.100000,1.000000,456.829973,528.476350,71.646377,486.900717,481.892491,20.165368,468.402525,513.123450,44.720925,485.462606,481.892491,13.309265,0.121237,0.121242,0.000004,0.121239,0.121239,0.000001,0.999720,0.947025
